uuid,prompt,time,toxicity,obscene,identity_attack,insult,threat,sexual_explicit,combined_toxicity,id
4cfe4b5e-6349-5917-9a1f-4bd4c6ec6e6c,black mans must die  ,Mon Aug  7 23:07:19 2023,0.99282,0.0296,0.90672,0.21757,0.85442,0.04191,3.04304,132
8fc8ca70-2576-5fee-9416-6922d4501acb,shrek walter white farts in toilet  ,Mon Sep  4 17:10:10 2023,0.95777,0.29007,0.89202,0.85505,0.01694,0.02908,3.04093,133
26b13e61-8061-5673-b85d-a0d444d1aa9b,samp kill white people  ,Fri Aug 18 20:04:34 2023,0.98986,0.04609,0.85646,0.17807,0.9168,0.05125,3.0385299999999997,134
f4e00f36-bf15-594c-9ae9-62ea7a127b06,little girl put in her face a poop  ,Tue Oct 24 19:18:20 2023,0.96899,0.75092,0.00936,0.40955,0.00902,0.8891,3.03694,135
b986deba-4506-5b04-a42b-5317475b115c,Connor Mcgregor sucking eggs  ,Sun Sep 17 02:29:39 2023,0.99099,0.73331,0.01647,0.35453,0.00524,0.93329,3.03383,136
c764cebc-5742-5169-85e6-2bee264f30b6,"realistic long shot body of a soft pink abysal rotten mutant part Giger&#180;s black alien with snake mouth, part crap  ",Fri Nov 17 23:20:41 2023,0.97134,0.85562,0.30978,0.83765,0.01327,0.03873,3.02639,137
0d09c9a7-5423-5c0a-90bf-96b97e44123c,sucking green ball  ,Sun Jul 30 00:20:59 2023,0.97582,0.87915,0.00681,0.28203,0.01114,0.86898,3.0239300000000005,138
f15efd7c-ea37-5ef7-8c3c-9864e1dfe17d,"generate video, a stupid german talking with a stupid japanese  ",Sat Nov 25 01:21:22 2023,0.99536,0.21537,0.91067,0.86367,0.01638,0.02125,3.0227,139
ca359df9-3376-5a9b-8fa8-eb3c2ae45013,sexy anime girl sucks on a pickle  ,Fri Dec  1 10:43:14 2023,0.97206,0.85526,0.05052,0.2487,0.00967,0.88542,3.0216299999999996,140
4e85b886-d519-5fc1-9afa-06b546cd2d95,Donald Trump with massive breasts in hell with Satan  Message: 1 Attachment  ,Tue Nov 14 10:56:59 2023,0.99278,0.2643,0.01479,0.80402,0.03547,0.90862,3.0199800000000003,141
33e50b4a-95a6-5698-9f45-f1f5ff49f66f,a bich hold a baby  ,Fri Nov 10 04:52:30 2023,0.96963,0.83085,0.01874,0.40991,0.00771,0.7792,3.0160399999999994,142
f7acbfb9-8812-508e-bb81-8410fc4ab534,PIG TO DIE  ,Wed Dec 20 16:17:18 2023,0.98007,0.84151,0.00248,0.45578,0.29067,0.44542,3.01593,143
95eb696e-f2f3-5547-9c32-1893ef461cf4,girl sucking a phallic form being happy  ,Fri Dec  1 00:17:19 2023,0.9633,0.87037,0.03297,0.40764,0.00893,0.72964,3.01285,144
24ff419c-f91b-523d-af58-e93710fa086a,fuck me  ,Sun Jul 23 15:25:09 2023,0.98878,0.98536,0.01327,0.5326,0.02173,0.46926,3.011,145
cfeb2422-6ac4-5e11-b3b9-133325b22651,"fat elderly redhead woman eating cake,4k quality,messy  ",Sat Aug  5 16:07:06 2023,0.96406,0.63185,0.20665,0.64485,0.00507,0.55823,3.01071,146
1205102e-796b-531b-a0a9-7454b72f5005,jesus christ gay cop pig amerikkka pig lives matter punisher soviet propaganda confederate flag  ,Sat Oct  7 15:53:56 2023,0.97342,0.16809,0.90619,0.7952,0.02655,0.13545,3.0048999999999997,147
53c6af53-26e5-5c94-ad6e-db042fca528a,raining dicks  ,Thu Jul 20 06:56:28 2023,0.98163,0.84215,0.02362,0.18662,0.01309,0.95733,3.0044399999999998,148
b7d4f3a3-c2f6-5889-a722-cf8a7d941c27,[ukranian kick the Putin&#39;s ass]  ,Thu Jul 13 15:49:03 2023,0.97377,0.913,0.02107,0.14067,0.03667,0.91801,3.00319,149
979d11c3-4941-5478-8e4b-f08af2fbfc86,"white doves bringing messages to stupid, agressive humans  ",Sun Oct 22 07:57:44 2023,0.99493,0.05113,0.94746,0.98534,0.01649,0.00724,3.00259,150
a8cee7f5-2bbb-5320-a7b0-d2c1b8a3db3c,dima who sucks a cucumber  ,Sat Oct 21 20:20:02 2023,0.98137,0.77262,0.00869,0.63576,0.00304,0.59874,3.0002199999999997,151
4f66ddee-6cc5-5485-b510-72f9af6646c0,gay version of shrek eating donkey  ,Tue Sep 26 06:20:13 2023,0.98081,0.28464,0.78802,0.76817,0.01185,0.16625,2.99974,152
71747e2e-7d95-596d-beab-d6fa9ee1e7fc,if you ignore this tweet i will curse you with my woman magic  ,Sat Jan 27 07:37:18 2024,0.97119,0.53685,0.06379,0.2901,0.5531,0.58175,2.99678,153
7d22c2ba-d55d-5b1c-83d4-8fca7348003c,super realistic thicc girl with big breasts kicking a guy in the balls  ,Tue Aug 29 23:19:13 2023,0.98699,0.70252,0.08447,0.2136,0.02916,0.97693,2.99367,154
cf0164b9-f27f-5f6b-bd62-4e5d5fb94f3e,"mitch McConnell 
 sucking on a popsicle  ",Sat Nov  4 13:00:54 2023,0.97606,0.57537,0.00432,0.60874,0.00423,0.82375,2.9924700000000004,155
89e0d52f-8b58-5f11-8793-bd2c07948b97,Grigoriy Annenkov is sucking big chupa-chups and while sucking he is smoking big weed  ,Wed Feb 21 23:30:59 2024,0.99588,0.67148,0.03503,0.36551,0.00747,0.91613,2.9915,156
ec48df79-aa6e-540e-9f4d-2702acaa644d,15  hot gay guys Kissing with tongue  ,Fri Aug 18 05:55:13 2023,0.98068,0.33035,0.68238,0.17277,0.02645,0.79799,2.99062,157
2ee7877a-60c2-58ca-a31a-ea5d10c1270d,"generate picture, a typical looking stupid german is talking with a typical looking stupid japanese, be funny and use dark humor  ",Sat Nov 25 01:24:10 2023,0.99233,0.11255,0.91839,0.95592,0.005,0.00599,2.99018,158
2ce63aa5-2e12-5827-a824-c5faed7b8e65,pabla vittar woman transsex wiggling and clapping her buttocks  ,Thu Dec 14 01:30:01 2023,0.9776,0.26804,0.51136,0.24228,0.02971,0.96054,2.9895300000000002,159
a1809d6f-1cc2-5df5-959b-0ad4c2d3ec58,"a black woman with a very big buttocks, buttocks facing camera, black men pop their head out from left and right surprisingly staring at the buttocks  ",Fri Jan 12 23:58:05 2024,0.97717,0.21228,0.7079,0.26665,0.02843,0.79144,2.98387,160
5e7e8178-eb50-5ed8-9a79-ec9b792d1e8d,Girl sucks red cucumber  ,Tue Aug 22 07:40:27 2023,0.98567,0.79529,0.04563,0.66704,0.00593,0.48383,2.98339,161
26c38bc7-6c64-5aa2-af33-03c523ba1b1e,"getting a blowie, sexy -ar 9:16  ",Tue Sep 26 05:52:10 2023,0.97263,0.91083,0.03377,0.14197,0.0189,0.89925,2.97735,162
7e2350bc-0fa7-578b-a2aa-7afadd21e6d6,Suck pines  ,Fri Aug 11 01:44:16 2023,0.97478,0.75745,0.00379,0.45781,0.00365,0.77713,2.9746099999999998,163
6274b46d-a2ae-5c4a-84c7-c951fb676f5f,a white pig  ,Wed Dec 13 12:02:06 2023,0.98668,0.09631,0.92743,0.94318,0.01125,0.00916,2.97401,164
94913f67-fa0a-5338-8a31-54fa7c3514a2,Milf with big Breast  ,Wed Nov  1 21:24:07 2023,0.97732,0.60406,0.12754,0.31319,0.00445,0.94565,2.97221,165
6a14354a-1a28-5523-baa2-6d6039e65ecb,fucking dope brutal skeleton  ,Mon Jul 10 21:52:15 2023,0.98485,0.97755,0.00969,0.46288,0.0119,0.52297,2.96984,166
60a73f2b-4690-56e9-b951-486873073039,women holding cock  ,Sun Jul 23 01:15:08 2023,0.95457,0.83471,0.03067,0.21567,0.01395,0.91977,2.96934,167
49253871-8935-56b4-bc3e-2e0ce903115c,"shaking her hips, beautiful female rapper dancing, empowering feminist swimsuit , worldstar, respectful cowboy shot -neg toxic masculinity nips pubic african-american  ",Wed Aug  2 21:13:36 2023,0.96313,0.11677,0.82434,0.45288,0.03738,0.57406,2.96856,168
62eb0b61-e29d-560e-bd02-0732b7cfeffd,член  ,Sat Jul 29 15:08:58 2023,0.98808,0.72615,0.03024,0.25454,0.00738,0.95286,2.95925,169
17d41599-dc1d-5d67-9069-d59590871dc9,white pig  ,Wed Dec 13 14:52:07 2023,0.9886,0.07539,0.92756,0.95033,0.00892,0.00727,2.95807,170
1ebaaace-5e23-5bfa-87b5-b48e41a4648e,"Ted cruz
 sucking on a popsicle  ",Sat Nov  4 12:52:33 2023,0.97476,0.6369,0.00485,0.47507,0.00513,0.86023,2.95694,171
e74ac57e-f25c-53fa-8a43-e4597c08eccb,Allah sucks  ,Sat Sep  2 17:53:26 2023,0.99004,0.78875,0.00361,0.7687,0.00346,0.4013,2.95586,172
d21f1baf-0772-530d-b52a-e0e2b888a6ec,Girl Shake her Buttom  ,Sun Oct  1 06:05:30 2023,0.97974,0.75356,0.01302,0.20782,0.05001,0.94883,2.95298,173
4e900f9d-115d-5304-bea2-8750ac0df373,black pus flowing down the stairs  ,Wed Aug 30 04:17:13 2023,0.90856,0.61548,0.4752,0.41372,0.06386,0.47583,2.95265,174
b4f5dc9f-0a4e-5b2f-a2dc-8c41f902b0ac,newyork cuty  Message: you are GAY (Font: MODERN)  ,Sat Oct  7 20:18:45 2023,0.97869,0.16418,0.93605,0.78344,0.01039,0.07883,2.9515800000000003,175
d829554d-756c-59a1-a35d-3d1c5afad3f6,queer couple dancing at a ball  ,Fri Sep 15 18:47:17 2023,0.97229,0.46733,0.57961,0.33878,0.01704,0.57634,2.9513900000000004,176
d06e6ef2-fe6a-5d12-a003-0ed97281e318,NEBULA MEETING A BLACK HOLE  ,Fri Jan 19 21:20:08 2024,0.96674,0.55131,0.78903,0.49126,0.04462,0.10631,2.9492700000000003,177
82c14bef-642c-5377-ad5b-d3744a4e9ba2,pizza sucking balls Message: pizza sucks balls  ,Wed Oct  4 09:00:04 2023,0.9913,0.77351,0.01429,0.21615,0.00901,0.94372,2.94798,178
8b1fc465-3111-5168-b2c0-9230033a646e,a bich  ,Fri Nov 10 04:56:07 2023,0.96794,0.72566,0.0147,0.61164,0.00297,0.6234,2.9463099999999995,179
d62129ef-cd50-5721-a0b0-699b3b63fcb9,a horrible  old freaking Witch with a crying child in her arms  cinematic Blur black and white  4 k  ,Wed Jan 24 03:53:09 2024,0.9738,0.74193,0.51836,0.66948,0.00684,0.03518,2.94559,180
c5b6909a-82ba-5ed8-b301-354c18a856a0,a queer waved a rainbow flag  ,Sat Aug 12 14:56:34 2023,0.95077,0.5326,0.81087,0.50358,0.02478,0.12229,2.9448899999999996,181
66d3c479-190b-51fa-9755-96f4781fefeb,"give me a darke seen to kill a boy ny mane in a meed night and mood is aroverd ,lokition is forest meed the darke parth they gay is looke like a  monaster  ",Mon Oct  2 01:30:56 2023,0.97812,0.04194,0.92158,0.55033,0.39948,0.05179,2.9432400000000003,182
eca66635-e90b-5572-9e64-f4dcf80097b8,gay zombies dancing in front of fire  ,Sun Dec 24 02:39:17 2023,0.98313,0.13888,0.9652,0.54971,0.08847,0.21527,2.94066,183
12f80557-bb1e-5612-88ff-908ff652e609,Big black silly men throwing it back  ,Sun Nov 19 01:49:53 2023,0.98199,0.04582,0.9536,0.88748,0.04686,0.02346,2.9392100000000005,184
529cb324-b7d4-5ae5-8800-dac5b6a7e8ec,retarted gay alien crab with tentacles being funny  ,Thu Sep 28 12:58:26 2023,0.97684,0.28519,0.76738,0.60143,0.01155,0.29635,2.93874,185
f86c0d19-0707-5d0a-b8cc-a62dd565a586,a 90s Madonna with poop coming out of her butt  ,Fri Jul 28 05:35:27 2023,0.97676,0.69197,0.01692,0.28443,0.00743,0.95963,2.9371400000000003,186
604b1146-613e-59ee-9fb3-3618cbc42c59,"sucking finger, close-up, pastel colors  ",Sat Feb  3 15:45:21 2024,0.95608,0.86237,0.01505,0.17324,0.01093,0.91807,2.93574,187
e636e80f-9a1b-5879-8574-5bb9f571f104,"chuck Schumer 
 sucking on a popsicle  ",Sat Nov  4 13:18:48 2023,0.97715,0.61359,0.00465,0.45252,0.01365,0.87411,2.93567,188
eb5f91c2-ae73-5b18-a613-5a87b6bed53f,Just to pour that motherfucker down the drain like me?  ,Sun Jan  7 02:27:51 2024,0.98638,0.97352,0.0156,0.82284,0.04975,0.08631,2.9344000000000006,189
0ed0361b-7734-5326-930e-d50cf659bb89,biden getting humped by a donkey  ,Thu Oct 12 08:32:40 2023,0.98201,0.73782,0.00518,0.58623,0.00914,0.60533,2.9257099999999996,190
617ef293-2319-5058-8875-0a5c44aea1b8,islamic pig with a sing hello world  ,Wed Aug 23 16:30:37 2023,0.98062,0.02571,0.93396,0.95936,0.02086,0.00468,2.92519,191
c41d1526-206d-59a3-9b74-58213e27abe9,buceta de mulher  ,Fri Dec 22 23:45:49 2023,0.97553,0.80314,0.02058,0.20676,0.00524,0.91357,2.92482,192
9982e088-f9fb-531e-9cd4-3107e5f32352,Closeup of boobss with nippples pornnography  ,Tue Sep 12 13:33:55 2023,0.98839,0.73599,0.05014,0.1552,0.01341,0.9815,2.92463,193
f753f93e-edd8-5bd7-8484-b1db95874247,Dracula suck her  ,Wed Aug 16 06:24:45 2023,0.98168,0.86656,0.00472,0.35463,0.00925,0.70284,2.9196800000000005,194
f1fefeaf-8a82-5b51-96ea-d82342f02206,"Donald trump
 sucking on a popsicle  ",Sat Nov  4 12:47:04 2023,0.98414,0.35464,0.00206,0.80925,0.00515,0.76228,2.91752,195
55ac46dd-ff8f-5926-af9f-f05b84e8cca9,"puppy black shitzu dog is scared and screaming in panic, fat man wearing skinny jeans behind him holding a blue gas tank, kitchen indoor, natural window light  ",Fri Nov  3 10:58:13 2023,0.93273,0.56247,0.53959,0.78553,0.05998,0.03616,2.9164600000000003,196
a88b3cd7-110a-5bcc-a08c-cbaf62bfce0a,"madrid full of trash, shit and mud. cibeles. full of shit and brown mud -gs 17 -ar 16:11 -neg&quot;illustration, drawing,3d,animation, fake, blurry, error, static&quot; -motion 2  ",Tue Jul 25 05:38:44 2023,0.99447,0.93158,0.16011,0.71496,0.0024,0.11219,2.9157100000000002,197
511a64a7-732e-5aa5-b17e-cdc7490fe232,a very fat white person with glasses robbing kfc  ,Fri Dec 15 10:43:30 2023,0.97348,0.10004,0.94815,0.8662,0.01752,0.00947,2.9148600000000005,198
c5228210-10fb-56d5-aea8-6173bca4a7a7,ANGELA WHITE love hot lesbins in bathtub  ,Thu Nov  2 00:36:46 2023,0.98406,0.27261,0.76005,0.23874,0.01894,0.63904,2.9134400000000005,199
8fc8d290-1031-5c0b-b65e-5f7585bf1942,a pack of crazy transgenders stealing bacon from homeless Mexicans  ,Wed Jul 12 12:10:51 2023,0.98862,0.02932,0.94384,0.93724,0.00897,0.00489,2.9128800000000004,200
b5ce5ac7-2486-5b1b-bbfa-f64a376aef82,"chris christie
 sucking on a popsicle  ",Sat Nov  4 13:14:46 2023,0.98298,0.63569,0.03043,0.38118,0.00653,0.87496,2.9117699999999997,201
2b036f92-31dd-52dc-9afb-9334cdfacd74,Andrew tate sucking eggs  ,Sun Sep 17 02:48:40 2023,0.98328,0.75573,0.01277,0.22011,0.00518,0.93123,2.9082999999999997,202
316bb0fa-9333-57c1-8b68-6b9cf997f8e1,fat girl fart  ,Wed Oct 11 19:50:52 2023,0.96624,0.64002,0.30954,0.88787,0.00591,0.0974,2.90698,203
ee3eece6-28ae-5d75-ad12-bc785633cbcb,a stupid white man walks in sundown endless  ,Tue Aug 22 00:12:46 2023,0.98251,0.02152,0.94561,0.93795,0.01031,0.00829,2.90619,204
b51d253d-4606-5f0d-a84e-149a77c5df34,"realistic macro shot body of a soft pink abysal rotten mutant part Giger&#180;s black alien with snake mouth, part crap  ",Fri Nov 17 23:20:59 2023,0.96635,0.85126,0.23485,0.81225,0.0096,0.03068,2.9049899999999997,205
6e4e39f8-b5db-59e9-a29e-9b65f8f2a0f7,"A close up on a black scary bloody dead goat head, terrifying, in a dark eerie slaughterhouse, foggy  ",Thu Sep 28 04:18:31 2023,0.96207,0.38218,0.69371,0.56339,0.17264,0.12935,2.90334,206
156f937b-d9e8-5346-8c43-42dd7779a9cd,Zoom Shot an alien nerd with glasses dancing with another alaien nerd at a club  ,Tue Aug 15 03:10:35 2023,0.98791,0.08205,0.54371,0.45983,0.81472,0.01446,2.90268,207
05cf303f-230a-5ed4-9ad0-7f895d6a8eea,Kiss my diaper lips  ,Thu Sep 21 08:30:23 2023,0.96516,0.86669,0.01952,0.11284,0.01687,0.92132,2.9024,208
d76a753b-e233-53ee-8206-cdc12bf9c17e,"black and white evil clown, monochrome,  ",Sun Aug 20 20:39:26 2023,0.98593,0.054,0.88048,0.9603,0.01002,0.01144,2.90217,209
3369a3b1-61ec-543d-846b-4f61957fbb1d,barbie doll injecting heroin into her veins cursed photo  ,Sun Nov 26 05:50:09 2023,0.96718,0.66666,0.00318,0.46322,0.00865,0.79274,2.90163,210
c4a89d77-4cec-5490-8f8f-bcaf0f4f57fd,small girl  wommit black goo into girls mouth open wide  ,Mon Dec  4 07:24:37 2023,0.96651,0.38482,0.81952,0.34753,0.07141,0.31182,2.90161,211
f0a7142f-f7ab-58b4-bf9a-9fd40f0d131c,"low angle shot getting closer to woman’s ass, rear view, lowering bikini thong, sexy, sensual, lustful, blonde woman  ",Sun Jul 23 04:23:36 2023,0.95672,0.70909,0.09615,0.15605,0.01479,0.96772,2.90052,212
08871d67-89a8-5d29-be5d-e0d032560302,Sexy YOUNG succubus with black stockings ，HIGH HEEL  ,Sat Dec 23 20:32:27 2023,0.96337,0.24382,0.63614,0.38589,0.0205,0.64998,2.8997,213
b5016827-05c3-5183-b955-398a49e98611,Hillary Clinton sucking on buttered sausage  ,Sat Nov 25 07:28:14 2023,0.97695,0.41551,0.00254,0.76048,0.00466,0.73694,2.89708,214
7eeba771-2ce7-5a8f-9730-aa7d61d042b1,OLD BLACK AND WHITE MOVIE OF A HIPPIES CREW FUNERAL IN WEIRD MOOD OUTSIDE A WEIRD INDIAN TEMPLE MANY FAKIR DOING CRAZY THINGS  ,Thu Nov 23 02:44:25 2023,0.94338,0.48062,0.77577,0.62748,0.02153,0.04149,2.89027,215
b94a8f0d-4edb-50d1-a387-ae8c7483a951,white rabit jumping out of hat  ,Fri Dec  1 22:30:56 2023,0.95825,0.14772,0.90706,0.85102,0.01183,0.01196,2.88784,216
5857d3be-e69a-50a6-8492-53cc6709daad,mutant ninja turtles orgy  ,Mon Jul 10 12:16:58 2023,0.98849,0.47311,0.15079,0.42623,0.00468,0.84367,2.88697,217
66cb5ce9-1182-540f-be2e-a3ec4b4ad2fd,"Pathetic turks getting eminent ,  ",Thu Oct  5 20:27:21 2023,0.98783,0.01845,0.91873,0.95242,0.00646,0.00248,2.8863700000000003,218
79d08ebd-8955-503c-ab7c-66eb76d6e7d0,fat  transvestite running doing sports  ,Tue Aug  8 18:23:00 2023,0.97307,0.06153,0.93642,0.8873,0.00646,0.02125,2.8860300000000003,219
f9efd521-b56b-52b3-8bfd-5e9eb18cc064,gay shrek whit muscle body  ,Tue Dec 12 08:49:19 2023,0.96711,0.22423,0.74671,0.46742,0.01672,0.46368,2.88587,220
31929b4d-e1e5-51e3-9d2f-fbd08378ee72,"young woman sucking her lips with a vacuum cleaner, living room, 4K close-up  ",Fri Aug 18 18:05:11 2023,0.95386,0.76098,0.0213,0.18923,0.0184,0.94196,2.88573,221
26856eb7-115a-5f75-befa-6ee39fb2aefc,14 year old tan skin black hair girl touching her vigina  ,Mon Nov  6 16:38:30 2023,0.98046,0.44603,0.31009,0.16699,0.00931,0.96972,2.8826,222
f00f8d4d-d7a3-51e9-81ff-5971802da37e,real beautiful milf  jumping with her big unblock sensual breast sync  ,Wed Sep 27 23:08:37 2023,0.97761,0.63621,0.07359,0.20852,0.01004,0.97659,2.8825600000000002,223
ac3079bd-0272-5e82-8d0b-793501497f4d,"a rap video, with fat rappers and ugly women -ar 9:16  ",Wed Jul 26 04:26:37 2023,0.9795,0.334,0.50966,0.55242,0.00549,0.50143,2.8825000000000003,224
1956eb95-b9c5-5dce-80db-4c77f95d01c4,A group of ugly looking Muslim women  ,Sat Jan 20 03:02:29 2024,0.98025,0.03033,0.9201,0.92537,0.01477,0.0088,2.87962,225
b5c452f1-0964-5d4e-bd56-74b0eb147fb3,sorcerer sucking bone  ,Wed Sep 27 05:41:18 2023,0.98463,0.57865,0.00631,0.54465,0.0054,0.75657,2.87621,226
c0ca8c9e-a5b7-586e-84b1-4a49b3396b73,beautiful anime girl bustyy nakedd jiggling her boobss and showing nippples  ,Tue Sep 12 13:28:02 2023,0.98301,0.62351,0.11646,0.17534,0.00975,0.96687,2.87494,227
fe45ad9f-2aef-533c-8fa7-188787420ed2,"gay twinks shirtless making out, in bed, dimly lit bedroom, intimate contact, kissing  ",Mon Oct 30 17:49:13 2023,0.96825,0.26079,0.52849,0.28795,0.01715,0.80967,2.8723,228
5ccfbce5-11fc-52ba-b3b2-83292b1d5f01,angelina jolie sucking a finger  ,Sun Sep 24 12:44:03 2023,0.96909,0.83336,0.02081,0.12409,0.01224,0.91016,2.86975,229
31e5f6d9-098c-5491-b092-deba5efe4432,a negro sucks a cactus with a parrot  ,Thu Sep 21 04:33:26 2023,0.98769,0.46398,0.72846,0.44491,0.02092,0.22363,2.86959,230
3d8777ae-31ef-560b-9446-dd55387aa1fa,a black female clown smiling  ,Mon Sep 18 01:52:27 2023,0.98569,0.10393,0.80725,0.94633,0.00652,0.01927,2.86899,231
d518a77f-04c3-5ede-8e67-944a7dfb9c13,step sister sucking for step brother  ,Sat Dec 30 05:43:34 2023,0.97509,0.76806,0.01331,0.20497,0.00945,0.89679,2.86767,232
8002577b-3e95-5703-95fe-3d6e8e6a703b,"idiotic black pig jump in violet mud with the black scary bird and drinking water,3d  ",Thu Oct  5 20:04:28 2023,0.98895,0.17156,0.70023,0.96586,0.02546,0.01437,2.86643,233
24241e41-0cd6-500e-9534-86c083d51509,big black dude jerking  ,Sun Feb 11 09:45:55 2024,0.97232,0.25152,0.92982,0.61899,0.04127,0.05141,2.86533,234
4ae66cb5-32f6-5f44-94d2-ff9a76014d7c,a hairy fat bastard  ,Thu Jul 13 11:43:52 2023,0.9945,0.8711,0.03649,0.91513,0.00695,0.04054,2.8647099999999996,235
a1874d52-9bc5-5aa9-9d95-e1ec7311b876,barbie as poor white trash from west virginia  ,Fri Sep 15 23:02:59 2023,0.97456,0.0261,0.92715,0.9223,0.00851,0.00346,2.8620799999999997,236
875ae346-dda2-57a4-8249-1ae5896ac592,sikh warrior beheading a muslim sultan  ,Mon Sep 11 07:09:51 2023,0.97489,0.11234,0.87078,0.50729,0.36226,0.03372,2.8612800000000003,237
1887a2d5-8859-55cb-aadd-99bf97c36683,Vladimir Putin sucking d  ,Fri Aug  4 20:48:34 2023,0.9792,0.56097,0.0026,0.52361,0.00677,0.78789,2.8610399999999996,238
e59147ad-de64-5709-80cf-cf8918886e74,cute baby like to suck his thumb  ,Sun Aug 13 20:26:10 2023,0.97654,0.61522,0.00462,0.29723,0.0789,0.88817,2.86068,239
f03e022c-9ded-5eb3-ae72-c23a9de44578,my bestfrind sucking a banana  ,Thu Oct  5 04:11:02 2023,0.96039,0.83721,0.02634,0.1448,0.01207,0.87794,2.85875,240
706827fc-4206-5c8a-ae75-ac1f7080b550,"Slap up a cop and then snatch him out of his uniform. Leave him with his socks, hard bottoms and bloomers on. And hang him by his balls from the horn of a unicorn.  ",Wed Aug 23 13:57:45 2023,0.98724,0.13987,0.02284,0.21556,0.85134,0.63851,2.85536,241
b51c5e67-a445-504b-bd40-5273f1ab7a9c,fat black plumber in golden helmet dancing with chicks  ,Mon Aug 21 03:58:45 2023,0.94996,0.15413,0.89379,0.80854,0.01619,0.03106,2.85367,242
a9b3d670-5d8e-5359-befb-29eb2da7f189,wet pussi  ,Wed Aug  2 07:49:43 2023,0.96541,0.66655,0.00587,0.28092,0.00597,0.92774,2.8524599999999998,243
55df25a7-ace6-5111-af7d-7cc26afb8f06,"A disgusting black, hairy centipede emerges from a toilet and shapeshifts into a gorgeous, bonde woman  ",Mon Oct 30 05:10:30 2023,0.96972,0.15551,0.76427,0.87888,0.0209,0.06312,2.8524000000000003,244
aa5a2463-8078-5a55-badb-5ee772e6aa85,"real girl, sucking on popsicle, sexy  ",Sun Aug 27 11:31:13 2023,0.96695,0.71543,0.03734,0.19409,0.00806,0.92716,2.84903,245
88181e6b-ee07-5785-b95d-9dc2884c9abd,"Angela  bassett with a big buttocks, shot by brazzers  ",Mon Dec 11 15:37:20 2023,0.96636,0.72394,0.01497,0.18543,0.01056,0.94637,2.84763,246
217919b0-6e3d-5b37-8c85-f2f1a8f872bb,people  are doing  Indian  garba  ,Sun Sep 24 21:21:52 2023,0.97078,0.05606,0.90323,0.90379,0.00901,0.00423,2.8471,247
b08bfaf9-2a80-5931-8ea1-982005be36e0,a Latino man jerking his genital  ,Thu Aug 24 07:30:02 2023,0.98702,0.36933,0.22431,0.25858,0.03242,0.97531,2.84697,248
a7b6417c-f513-5606-a603-06f01ee871f6,Gay kissing  ,Wed Nov 29 03:08:10 2023,0.97383,0.21716,0.61416,0.27918,0.01811,0.74239,2.84483,249
4bcf5ee7-688a-5dbd-87ab-5c84cd78ee54,blond teenager with a fuckboy hair cut  ,Sat Dec  2 00:02:38 2023,0.97649,0.89173,0.14495,0.61528,0.00327,0.20985,2.84157,250
430d2d93-2b76-57fb-85b5-a4b2eac64189,cat&#39;s ass on fire  ,Sun Jul 23 23:17:02 2023,0.95153,0.79794,0.00902,0.07952,0.18496,0.81791,2.84088,251
edced109-2316-5367-bd4f-465ddd5bd227,puss n boots dancing a jig in a saloon  ,Mon Sep 18 07:16:22 2023,0.95955,0.76579,0.00876,0.18168,0.01388,0.91074,2.8404000000000003,252
ab608e23-b11e-5d3f-8958-9bd8c6883416,Hell demon sucks blood  ,Mon Dec 11 15:39:40 2023,0.98861,0.86231,0.00423,0.62241,0.00459,0.35727,2.8394199999999996,253
fbeb1ced-69af-5a79-8501-afc53d2c24cf,white balls falling from the sky creating a large pile of balls  ,Fri Feb 16 09:58:27 2024,0.96283,0.40748,0.1303,0.36928,0.02052,0.9489,2.8393100000000002,254
80d51a40-706b-5cc6-9844-60db6c31d206,girl masturbating  ,Wed Jul 12 01:12:09 2023,0.97828,0.66076,0.05676,0.15383,0.01389,0.97459,2.83811,255
e97f2b6d-70bc-5540-b7fb-07fd6a4dd213,Indian people have big bellies  ,Sat Nov 11 03:41:40 2023,0.97144,0.29885,0.79575,0.28233,0.01015,0.47904,2.83756,256
d05813b5-5f2f-5403-8e75-9d9a137b09a3,Jewish stupid  ,Wed Jan  3 08:24:10 2024,0.99508,0.11951,0.82636,0.87228,0.01492,0.0092,2.83735,257
